time = 1.551
====== results =======
0.995038 , 0.00171958 , 0.000450632 , 0.000536009 , 0.00225604 , 
0.00683999 , 0.0017798 , 0.000804537 , 0.0097765 , 0.980799 , 
0.93433 , 0.0338016 , 0.00708647 , 0.00555801 , 0.0192242 , 
0.00243138 , 0.0010134 , 0.000553956 , 0.985277 , 0.0107241 , 
0.0112618 , 0.00241297 , 0.001025 , 0.00758089 , 0.977719 , 
0.00110794 , 0.000255395 , 0.000110954 , 0.000966716 , 0.997559 , 
0.954849 , 0.0221878 , 0.00481592 , 0.00399692 , 0.0141505 , 
0.0502598 , 0.446182 , 0.474984 , 0.00975019 , 0.0188241 , 
0.00647028 , 0.981513 , 0.00932845 , 0.000851279 , 0.00183689 , 
0.0110212 , 0.0559074 , 0.925778 , 0.00258915 , 0.00470451 , 
0.0047268 , 0.00213896 , 0.00121725 , 0.975445 , 0.0164722 , 
0.0394095 , 0.0144706 , 0.00746819 , 0.664936 , 0.273715 , 
0.00855818 , 0.0420841 , 0.943636 , 0.0020367 , 0.00368503 , 
0.0532541 , 0.0177193 , 0.00877561 , 0.328205 , 0.592046 , 
0.000336732 , 0.00130534 , 0.998113 , 8.93805e-005 , 0.000155914 , 
0.0514276 , 0.480551 , 0.439114 , 0.00983561 , 0.0190719 , 
0.972224 , 0.00836478 , 0.00231098 , 0.00310225 , 0.0139984 , 
0.136888 , 0.787391 , 0.0410311 , 0.00994812 , 0.0247413 , 
0.00249751 , 0.00909874 , 0.986539 , 0.000684351 , 0.00118083 , 
0.00127438 , 0.0055144 , 0.992321 , 0.000320857 , 0.00056978 , 
0.0674872 , 0.884843 , 0.0282471 , 0.00570212 , 0.0137203 , 
0.00587121 , 0.0203064 , 0.969341 , 0.00165414 , 0.00282686 , 
0.0232911 , 0.0112578 , 0.00662898 , 0.889984 , 0.0688379 , 
0.525542 , 0.0480757 , 0.0167549 , 0.0451946 , 0.364433 , 
0.000983586 , 0.00024225 , 0.000107509 , 0.00111113 , 0.997555 , 
0.514155 , 0.36694 , 0.0456491 , 0.0191938 , 0.0540621 , 
0.352478 , 0.042045 , 0.0154208 , 0.0511783 , 0.538878 , 
0.0366575 , 0.835499 , 0.110123 , 0.00581092 , 0.0119098 , 
0.220611 , 0.681583 , 0.0486407 , 0.0137877 , 0.0353768 , 
0.00016186 , 6.91788e-005 , 3.82728e-005 , 0.999069 , 0.00066168 , 
0.0266316 , 0.898287 , 0.0627778 , 0.00399181 , 0.00831195 , 
0.0174144 , 0.0540027 , 0.914632 , 0.00522103 , 0.00872983 , 
0.00171858 , 0.00636611 , 0.990641 , 0.000466846 , 0.000807938 , 
0.998241 , 0.000707699 , 0.000173219 , 0.000178757 , 0.000698833 , 
0.724658 , 0.181528 , 0.0292152 , 0.0159865 , 0.0486121 , 
0.997144 , 0.00101346 , 0.000262985 , 0.00030618 , 0.00127377 , 
0.0157451 , 0.0843665 , 0.889649 , 0.00361801 , 0.00662153 , 
0.0367844 , 0.00722854 , 0.00299404 , 0.0187307 , 0.934262 , 
0.715768 , 0.18869 , 0.0300567 , 0.0162518 , 0.0492333 , 
0.000429019 , 0.00179931 , 0.997468 , 0.000109602 , 0.000193682 , 
0.0158722 , 0.0851681 , 0.888642 , 0.00364516 , 0.00667243 , 
0.940364 , 0.0303123 , 0.00641713 , 0.0051122 , 0.0177947 , 
0.0519462 , 0.626196 , 0.294125 , 0.00931539 , 0.0184174 , 
0.999948 , 1.95985e-005 , 4.94707e-006 , 5.43301e-006 , 2.19167e-005 , 
0.00695491 , 0.00283031 , 0.0015298 , 0.955582 , 0.0331028 , 
0.00733972 , 0.00336313 , 0.00192607 , 0.962617 , 0.0247544 , 
0.00527662 , 0.00116914 , 0.000501713 , 0.00398894 , 0.989064 , 
0.0133702 , 0.00283756 , 0.00120192 , 0.00871572 , 0.973875 , 
0.737799 , 0.171057 , 0.0279522 , 0.0155714 , 0.0476201 , 
0.00406251 , 0.00183167 , 0.00104046 , 0.97877 , 0.014295 , 
0.0298911 , 0.00868551 , 0.00408273 , 0.0740934 , 0.883247 , 
0.0533742 , 0.0178845 , 0.00888266 , 0.348792 , 0.571067 , 
0.0405479 , 0.0148305 , 0.00764102 , 0.65073 , 0.286251 , 
0.945411 , 0.0274399 , 0.00585813 , 0.00473102 , 0.0165603 , 
0.0255812 , 0.0749435 , 0.878424 , 0.00793944 , 0.0131124 , 
0.861005 , 0.0802273 , 0.0151863 , 0.0102248 , 0.0333571 , 
0.140989 , 0.78196 , 0.0415614 , 0.0101656 , 0.0253247 , 
0.000481699 , 0.000204582 , 0.000112839 , 0.997194 , 0.00200645 , 
0.266965 , 0.626798 , 0.0506137 , 0.0154256 , 0.0401974 , 
0.0117943 , 0.0603887 , 0.920035 , 0.0027602 , 0.00502159 , 
0.00175152 , 0.000733799 , 0.000402098 , 0.989509 , 0.00760378 , 
0.0235764 , 0.00481645 , 0.00201734 , 0.0135629 , 0.956027 , 
0.0152409 , 0.0812047 , 0.893625 , 0.00351002 , 0.00641921 , 
0.000684864 , 0.00290495 , 0.995928 , 0.000174037 , 0.000308097 , 
0.99986 , 5.2444e-005 , 1.32753e-005 , 1.46646e-005 , 5.93356e-005 , 
0.0108587 , 0.00504613 , 0.00291086 , 0.945857 , 0.0353271 , 
0.00256718 , 0.994373 , 0.00213657 , 0.000283474 , 0.000640017 , 
0.0372847 , 0.00731713 , 0.00302959 , 0.018908 , 0.933461 , 
0.00525817 , 0.00215643 , 0.0011698 , 0.967008 , 0.024408 , 
0.00992852 , 0.0328268 , 0.949518 , 0.0028681 , 0.00485885 , 
0.0100707 , 0.0332504 , 0.948837 , 0.00291147 , 0.00493096 , 
0.00530986 , 0.00241006 , 0.00137361 , 0.972549 , 0.0183574 , 
0.000229124 , 0.000893872 , 0.998711 , 6.06244e-005 , 0.000105867 , 
0.0337096 , 0.0126044 , 0.00655669 , 0.729617 , 0.217513 , 
0.39599 , 0.485083 , 0.0506134 , 0.0183939 , 0.0499189 , 
0.785302 , 0.0383312 , 0.0121661 , 0.0238107 , 0.140391 , 
0.000233194 , 9.94933e-005 , 5.49978e-005 , 0.998654 , 0.000958224 , 
0.00914279 , 0.972754 , 0.0142357 , 0.00122962 , 0.0026377 , 
0.000720188 , 0.998185 , 0.000812966 , 8.79964e-005 , 0.000193614 , 
0.935467 , 0.0169242 , 0.00488677 , 0.00732063 , 0.0354011 , 
0.0527691 , 0.0173707 , 0.00856598 , 0.298257 , 0.623037 , 
0.0344291 , 0.227727 , 0.716789 , 0.00732044 , 0.0137352 , 
0.146208 , 0.775089 , 0.0422084 , 0.0104377 , 0.0260574 , 
0.00205345 , 0.00754937 , 0.988869 , 0.000560002 , 0.000967853 , 
0.480554 , 0.399491 , 0.0474428 , 0.01915 , 0.0533619 , 
0.0356842 , 0.0106228 , 0.0050384 , 0.101652 , 0.847003 , 
0.0113035 , 0.0368851 , 0.942963 , 0.00328976 , 0.00555861 , 
0.597529 , 0.289654 , 0.0401063 , 0.0186611 , 0.0540502 , 
0.0377121 , 0.260397 , 0.679092 , 0.00790284 , 0.0148961 , 
0.00405526 , 0.000906633 , 0.00039014 , 0.00316506 , 0.991483 , 
0.0337966 , 0.00998115 , 0.00472003 , 0.0918892 , 0.859613 , 
0.92639 , 0.0384797 , 0.00796818 , 0.00612875 , 0.021033 , 
0.0208291 , 0.118011 , 0.847844 , 0.00468365 , 0.00863214 , 
0.0231107 , 0.0111649 , 0.00657253 , 0.890765 , 0.0683866 , 
0.00281253 , 0.00125835 , 0.000712032 , 0.985114 , 0.0101035 , 
0.916285 , 0.0445691 , 0.00909084 , 0.00683025 , 0.0232244 , 
0.00644246 , 0.00167186 , 0.000755054 , 0.00909838 , 0.982032 , 
0.0168412 , 0.0524549 , 0.91724 , 0.00503605 , 0.00842831 , 
0.0478906 , 0.719907 , 0.207605 , 0.00818431 , 0.0164132 , 
0.00596005 , 0.987447 , 0.00450847 , 0.000636204 , 0.00144854 , 
0.0154668 , 0.0486975 , 0.923531 , 0.00459568 , 0.00770869 , 
0.0155095 , 0.00732385 , 0.00425998 , 0.924422 , 0.0484846 , 
0.0445138 , 0.76418 , 0.168917 , 0.00741179 , 0.0149774 , 
0.00110344 , 0.000272296 , 0.000120921 , 0.00125647 , 0.997247 , 
0.321246 , 0.0400336 , 0.0148192 , 0.0512135 , 0.572688 , 
0.523761 , 0.0480592 , 0.0167583 , 0.0452971 , 0.366124 , 
0.00309517 , 0.0013874 , 0.000785783 , 0.983669 , 0.0110631 , 
0.0135204 , 0.957064 , 0.0235505 , 0.00187557 , 0.00398976 , 
0.0261987 , 0.0127653 , 0.00754882 , 0.877499 , 0.0759882 , 
0.0186325 , 0.00728228 , 0.00386371 , 0.868432 , 0.10179 , 
0.00189583 , 0.995048 , 0.00230089 , 0.000236931 , 0.000518246 , 
0.00103907 , 0.997654 , 0.000926224 , 0.000117489 , 0.000263686 , 
0.59094 , 0.295581 , 0.0405958 , 0.0187371 , 0.0541461 , 
0.00717242 , 0.0346127 , 0.953389 , 0.00172056 , 0.00310488 , 
0.0213177 , 0.0102462 , 0.00601534 , 0.89857 , 0.0638513 , 
0.0205009 , 0.00796792 , 0.00421682 , 0.853051 , 0.114264 , 
0.951579 , 0.0239893 , 0.00517646 , 0.00425449 , 0.015001 , 
0.993069 , 0.00293611 , 0.000699421 , 0.000684872 , 0.00261041 , 
0.0533762 , 0.0179371 , 0.0089193 , 0.357503 , 0.562264 , 
0.302058 , 0.0386588 , 0.0143927 , 0.0510341 , 0.593856 , 
0.641392 , 0.250991 , 0.0366455 , 0.0180023 , 0.0529685 , 
0.00339746 , 0.0121783 , 0.98187 , 0.000938949 , 0.00161536 , 
0.012703 , 0.974517 , 0.00849922 , 0.00129622 , 0.00298404 , 
0.00943588 , 0.0313517 , 0.951885 , 0.00271824 , 0.00460944 , 
0.00694127 , 0.00317496 , 0.00181667 , 0.964549 , 0.0235177 , 
0.000712219 , 0.000174562 , 7.73458e-005 , 0.000788739 , 0.998247 , 
0.0279399 , 0.0136776 , 0.00810859 , 0.870111 , 0.0801632 , 
